threshold,tp,fp,tn,fn,false_acceptance_rate,false_rejection_rate,precision,recall,specificity,f1,balanced_accuracy,g_mean,coverage,accepted_critical_failures_confirmed,accepted_failures_worst_case_critical,accepted_fail_case_ids,far_ci95_lower_two_sided,far_ci95_upper_two_sided,far_upper_95_one_sided,precision_ci95_lower,precision_ci95_upper,fixed_cv_f1_std,fixed_cv_recall_std,fixed_cv_far_compliance_rate
0.771,13,0,14,1,0.0,0.07142857142857142,1.0,0.9285714285714286,1.0,0.962962962962963,0.9642857142857143,0.9636241116594315,0.4642857142857143,,0,,0.0,0.23163576165011648,0.19263617565013527,0.752947361999529,1.0,0.09375144443331704,0.14966629547095767,1.0
0.772,13,0,14,1,0.0,0.07142857142857142,1.0,0.9285714285714286,1.0,0.962962962962963,0.9642857142857143,0.9636241116594315,0.4642857142857143,,0,,0.0,0.23163576165011648,0.19263617565013527,0.752947361999529,1.0,0.09375144443331704,0.14966629547095767,1.0
0.773,13,0,14,1,0.0,0.07142857142857142,1.0,0.9285714285714286,1.0,0.962962962962963,0.9642857142857143,0.9636241116594315,0.4642857142857143,,0,,0.0,0.23163576165011648,0.19263617565013527,0.752947361999529,1.0,0.09375144443331704,0.14966629547095767,1.0
0.774,13,0,14,1,0.0,0.07142857142857142,1.0,0.9285714285714286,1.0,0.962962962962963,0.9642857142857143,0.9636241116594315,0.4642857142857143,,0,,0.0,0.23163576165011648,0.19263617565013527,0.752947361999529,1.0,0.09375144443331704,0.14966629547095767,1.0
0.775,13,0,14,1,0.0,0.07142857142857142,1.0,0.9285714285714286,1.0,0.962962962962963,0.9642857142857143,0.9636241116594315,0.4642857142857143,,0,,0.0,0.23163576165011648,0.19263617565013527,0.752947361999529,1.0,0.09375144443331704,0.14966629547095767,1.0
0.776,13,0,14,1,0.0,0.07142857142857142,1.0,0.9285714285714286,1.0,0.962962962962963,0.9642857142857143,0.9636241116594315,0.4642857142857143,,0,,0.0,0.23163576165011648,0.19263617565013527,0.752947361999529,1.0,0.09375144443331704,0.14966629547095767,1.0
0.777,13,0,14,1,0.0,0.07142857142857142,1.0,0.9285714285714286,1.0,0.962962962962963,0.9642857142857143,0.9636241116594315,0.4642857142857143,,0,,0.0,0.23163576165011648,0.19263617565013527,0.752947361999529,1.0,0.09375144443331704,0.14966629547095767,1.0
0.778,13,0,14,1,0.0,0.07142857142857142,1.0,0.9285714285714286,1.0,0.962962962962963,0.9642857142857143,0.9636241116594315,0.4642857142857143,,0,,0.0,0.23163576165011648,0.19263617565013527,0.752947361999529,1.0,0.09375144443331704,0.14966629547095767,1.0
0.779,13,0,14,1,0.0,0.07142857142857142,1.0,0.9285714285714286,1.0,0.962962962962963,0.9642857142857143,0.9636241116594315,0.4642857142857143,,0,,0.0,0.23163576165011648,0.19263617565013527,0.752947361999529,1.0,0.09375144443331704,0.14966629547095767,1.0
0.78,13,0,14,1,0.0,0.07142857142857142,1.0,0.9285714285714286,1.0,0.962962962962963,0.9642857142857143,0.9636241116594315,0.4642857142857143,,0,,0.0,0.23163576165011648,0.19263617565013527,0.752947361999529,1.0,0.09375144443331704,0.14966629547095767,1.0
0.781,13,0,14,1,0.0,0.07142857142857142,1.0,0.9285714285714286,1.0,0.962962962962963,0.9642857142857143,0.9636241116594315,0.4642857142857143,,0,,0.0,0.23163576165011648,0.19263617565013527,0.752947361999529,1.0,0.09375144443331704,0.14966629547095767,1.0
0.782,13,0,14,1,0.0,0.07142857142857142,1.0,0.9285714285714286,1.0,0.962962962962963,0.9642857142857143,0.9636241116594315,0.4642857142857143,,0,,0.0,0.23163576165011648,0.19263617565013527,0.752947361999529,1.0,0.09375144443331704,0.14966629547095767,1.0
0.783,13,0,14,1,0.0,0.07142857142857142,1.0,0.9285714285714286,1.0,0.962962962962963,0.9642857142857143,0.9636241116594315,0.4642857142857143,,0,,0.0,0.23163576165011648,0.19263617565013527,0.752947361999529,1.0,0.09375144443331704,0.14966629547095767,1.0
0.784,13,0,14,1,0.0,0.07142857142857142,1.0,0.9285714285714286,1.0,0.962962962962963,0.9642857142857143,0.9636241116594315,0.4642857142857143,,0,,0.0,0.23163576165011648,0.19263617565013527,0.752947361999529,1.0,0.09375144443331704,0.14966629547095767,1.0
0.785,13,0,14,1,0.0,0.07142857142857142,1.0,0.9285714285714286,1.0,0.962962962962963,0.9642857142857143,0.9636241116594315,0.4642857142857143,,0,,0.0,0.23163576165011648,0.19263617565013527,0.752947361999529,1.0,0.09375144443331704,0.14966629547095767,1.0
0.786,13,0,14,1,0.0,0.07142857142857142,1.0,0.9285714285714286,1.0,0.962962962962963,0.9642857142857143,0.9636241116594315,0.4642857142857143,,0,,0.0,0.23163576165011648,0.19263617565013527,0.752947361999529,1.0,0.09375144443331704,0.14966629547095767,1.0
0.787,13,0,14,1,0.0,0.07142857142857142,1.0,0.9285714285714286,1.0,0.962962962962963,0.9642857142857143,0.9636241116594315,0.4642857142857143,,0,,0.0,0.23163576165011648,0.19263617565013527,0.752947361999529,1.0,0.09375144443331704,0.14966629547095767,1.0
0.788,13,0,14,1,0.0,0.07142857142857142,1.0,0.9285714285714286,1.0,0.962962962962963,0.9642857142857143,0.9636241116594315,0.4642857142857143,,0,,0.0,0.23163576165011648,0.19263617565013527,0.752947361999529,1.0,0.09375144443331704,0.14966629547095767,1.0
0.789,13,0,14,1,0.0,0.07142857142857142,1.0,0.9285714285714286,1.0,0.962962962962963,0.9642857142857143,0.9636241116594315,0.4642857142857143,,0,,0.0,0.23163576165011648,0.19263617565013527,0.752947361999529,1.0,0.09375144443331704,0.14966629547095767,1.0
0.79,13,0,14,1,0.0,0.07142857142857142,1.0,0.9285714285714286,1.0,0.962962962962963,0.9642857142857143,0.9636241116594315,0.4642857142857143,,0,,0.0,0.23163576165011648,0.19263617565013527,0.752947361999529,1.0,0.09375144443331704,0.14966629547095767,1.0
0.791,13,0,14,1,0.0,0.07142857142857142,1.0,0.9285714285714286,1.0,0.962962962962963,0.9642857142857143,0.9636241116594315,0.4642857142857143,,0,,0.0,0.23163576165011648,0.19263617565013527,0.752947361999529,1.0,0.09375144443331704,0.14966629547095767,1.0
0.792,13,0,14,1,0.0,0.07142857142857142,1.0,0.9285714285714286,1.0,0.962962962962963,0.9642857142857143,0.9636241116594315,0.4642857142857143,,0,,0.0,0.23163576165011648,0.19263617565013527,0.752947361999529,1.0,0.09375144443331704,0.14966629547095767,1.0
0.793,13,0,14,1,0.0,0.07142857142857142,1.0,0.9285714285714286,1.0,0.962962962962963,0.9642857142857143,0.9636241116594315,0.4642857142857143,,0,,0.0,0.23163576165011648,0.19263617565013527,0.752947361999529,1.0,0.09375144443331704,0.14966629547095767,1.0
0.794,13,0,14,1,0.0,0.07142857142857142,1.0,0.9285714285714286,1.0,0.962962962962963,0.9642857142857143,0.9636241116594315,0.4642857142857143,,0,,0.0,0.23163576165011648,0.19263617565013527,0.752947361999529,1.0,0.09375144443331704,0.14966629547095767,1.0
0.795,13,0,14,1,0.0,0.07142857142857142,1.0,0.9285714285714286,1.0,0.962962962962963,0.9642857142857143,0.9636241116594315,0.4642857142857143,,0,,0.0,0.23163576165011648,0.19263617565013527,0.752947361999529,1.0,0.09375144443331704,0.14966629547095767,1.0
0.796,13,0,14,1,0.0,0.07142857142857142,1.0,0.9285714285714286,1.0,0.962962962962963,0.9642857142857143,0.9636241116594315,0.4642857142857143,,0,,0.0,0.23163576165011648,0.19263617565013527,0.752947361999529,1.0,0.09375144443331704,0.14966629547095767,1.0
0.797,13,0,14,1,0.0,0.07142857142857142,1.0,0.9285714285714286,1.0,0.962962962962963,0.9642857142857143,0.9636241116594315,0.4642857142857143,,0,,0.0,0.23163576165011648,0.19263617565013527,0.752947361999529,1.0,0.09375144443331704,0.14966629547095767,1.0
0.798,13,0,14,1,0.0,0.07142857142857142,1.0,0.9285714285714286,1.0,0.962962962962963,0.9642857142857143,0.9636241116594315,0.4642857142857143,,0,,0.0,0.23163576165011648,0.19263617565013527,0.752947361999529,1.0,0.09375144443331704,0.14966629547095767,1.0
0.799,13,0,14,1,0.0,0.07142857142857142,1.0,0.9285714285714286,1.0,0.962962962962963,0.9642857142857143,0.9636241116594315,0.4642857142857143,,0,,0.0,0.23163576165011648,0.19263617565013527,0.752947361999529,1.0,0.09375144443331704,0.14966629547095767,1.0
0.8,13,0,14,1,0.0,0.07142857142857142,1.0,0.9285714285714286,1.0,0.962962962962963,0.9642857142857143,0.9636241116594315,0.4642857142857143,,0,,0.0,0.23163576165011648,0.19263617565013527,0.752947361999529,1.0,0.09375144443331704,0.14966629547095767,1.0
0.801,12,0,14,2,0.0,0.14285714285714285,1.0,0.8571428571428571,1.0,0.923076923076923,0.9285714285714286,0.9258200997725514,0.42857142857142855,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7353515306029488,1.0,0.12476644848141934,0.19151443229630968,1.0
0.802,12,0,14,2,0.0,0.14285714285714285,1.0,0.8571428571428571,1.0,0.923076923076923,0.9285714285714286,0.9258200997725514,0.42857142857142855,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7353515306029488,1.0,0.12476644848141934,0.19151443229630968,1.0
0.803,12,0,14,2,0.0,0.14285714285714285,1.0,0.8571428571428571,1.0,0.923076923076923,0.9285714285714286,0.9258200997725514,0.42857142857142855,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7353515306029488,1.0,0.12476644848141934,0.19151443229630968,1.0
0.804,12,0,14,2,0.0,0.14285714285714285,1.0,0.8571428571428571,1.0,0.923076923076923,0.9285714285714286,0.9258200997725514,0.42857142857142855,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7353515306029488,1.0,0.12476644848141934,0.19151443229630968,1.0
0.805,12,0,14,2,0.0,0.14285714285714285,1.0,0.8571428571428571,1.0,0.923076923076923,0.9285714285714286,0.9258200997725514,0.42857142857142855,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7353515306029488,1.0,0.12476644848141934,0.19151443229630968,1.0
0.806,12,0,14,2,0.0,0.14285714285714285,1.0,0.8571428571428571,1.0,0.923076923076923,0.9285714285714286,0.9258200997725514,0.42857142857142855,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7353515306029488,1.0,0.12476644848141934,0.19151443229630968,1.0
0.807,12,0,14,2,0.0,0.14285714285714285,1.0,0.8571428571428571,1.0,0.923076923076923,0.9285714285714286,0.9258200997725514,0.42857142857142855,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7353515306029488,1.0,0.12476644848141934,0.19151443229630968,1.0
0.8072725,12,0,14,2,0.0,0.14285714285714285,1.0,0.8571428571428571,1.0,0.923076923076923,0.9285714285714286,0.9258200997725514,0.42857142857142855,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7353515306029488,1.0,0.12476644848141934,0.19151443229630968,1.0
0.808,12,0,14,2,0.0,0.14285714285714285,1.0,0.8571428571428571,1.0,0.923076923076923,0.9285714285714286,0.9258200997725514,0.42857142857142855,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7353515306029488,1.0,0.12476644848141934,0.19151443229630968,1.0
0.809,12,0,14,2,0.0,0.14285714285714285,1.0,0.8571428571428571,1.0,0.923076923076923,0.9285714285714286,0.9258200997725514,0.42857142857142855,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7353515306029488,1.0,0.12476644848141934,0.19151443229630968,1.0
0.81,12,0,14,2,0.0,0.14285714285714285,1.0,0.8571428571428571,1.0,0.923076923076923,0.9285714285714286,0.9258200997725514,0.42857142857142855,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7353515306029488,1.0,0.12476644848141934,0.19151443229630968,1.0
0.811,12,0,14,2,0.0,0.14285714285714285,1.0,0.8571428571428571,1.0,0.923076923076923,0.9285714285714286,0.9258200997725514,0.42857142857142855,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7353515306029488,1.0,0.12476644848141934,0.19151443229630968,1.0
0.812,12,0,14,2,0.0,0.14285714285714285,1.0,0.8571428571428571,1.0,0.923076923076923,0.9285714285714286,0.9258200997725514,0.42857142857142855,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7353515306029488,1.0,0.12476644848141934,0.19151443229630968,1.0
0.813,12,0,14,2,0.0,0.14285714285714285,1.0,0.8571428571428571,1.0,0.923076923076923,0.9285714285714286,0.9258200997725514,0.42857142857142855,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7353515306029488,1.0,0.12476644848141934,0.19151443229630968,1.0
0.814,12,0,14,2,0.0,0.14285714285714285,1.0,0.8571428571428571,1.0,0.923076923076923,0.9285714285714286,0.9258200997725514,0.42857142857142855,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7353515306029488,1.0,0.12476644848141934,0.19151443229630968,1.0
0.814545,12,0,14,2,0.0,0.14285714285714285,1.0,0.8571428571428571,1.0,0.923076923076923,0.9285714285714286,0.9258200997725514,0.42857142857142855,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7353515306029488,1.0,0.12476644848141934,0.19151443229630968,1.0
0.815,11,0,14,3,0.0,0.21428571428571427,1.0,0.7857142857142857,1.0,0.88,0.8928571428571428,0.8864052604279183,0.39285714285714285,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7150858470818456,1.0,0.14321545540431962,0.21031722072463144,1.0
0.816,11,0,14,3,0.0,0.21428571428571427,1.0,0.7857142857142857,1.0,0.88,0.8928571428571428,0.8864052604279183,0.39285714285714285,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7150858470818456,1.0,0.14321545540431962,0.21031722072463144,1.0
0.817,11,0,14,3,0.0,0.21428571428571427,1.0,0.7857142857142857,1.0,0.88,0.8928571428571428,0.8864052604279183,0.39285714285714285,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7150858470818456,1.0,0.14321545540431962,0.21031722072463144,1.0
0.818,11,0,14,3,0.0,0.21428571428571427,1.0,0.7857142857142857,1.0,0.88,0.8928571428571428,0.8864052604279183,0.39285714285714285,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7150858470818456,1.0,0.14321545540431962,0.21031722072463144,1.0
0.819,11,0,14,3,0.0,0.21428571428571427,1.0,0.7857142857142857,1.0,0.88,0.8928571428571428,0.8864052604279183,0.39285714285714285,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7150858470818456,1.0,0.14321545540431962,0.21031722072463144,1.0
0.82,11,0,14,3,0.0,0.21428571428571427,1.0,0.7857142857142857,1.0,0.88,0.8928571428571428,0.8864052604279183,0.39285714285714285,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7150858470818456,1.0,0.14321545540431962,0.21031722072463144,1.0
0.821,11,0,14,3,0.0,0.21428571428571427,1.0,0.7857142857142857,1.0,0.88,0.8928571428571428,0.8864052604279183,0.39285714285714285,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7150858470818456,1.0,0.14321545540431962,0.21031722072463144,1.0
0.822,11,0,14,3,0.0,0.21428571428571427,1.0,0.7857142857142857,1.0,0.88,0.8928571428571428,0.8864052604279183,0.39285714285714285,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7150858470818456,1.0,0.14321545540431962,0.21031722072463144,1.0
0.823,11,0,14,3,0.0,0.21428571428571427,1.0,0.7857142857142857,1.0,0.88,0.8928571428571428,0.8864052604279183,0.39285714285714285,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7150858470818456,1.0,0.14321545540431962,0.21031722072463144,1.0
0.824,11,0,14,3,0.0,0.21428571428571427,1.0,0.7857142857142857,1.0,0.88,0.8928571428571428,0.8864052604279183,0.39285714285714285,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7150858470818456,1.0,0.14321545540431962,0.21031722072463144,1.0
0.825,11,0,14,3,0.0,0.21428571428571427,1.0,0.7857142857142857,1.0,0.88,0.8928571428571428,0.8864052604279183,0.39285714285714285,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7150858470818456,1.0,0.14321545540431962,0.21031722072463144,1.0
0.826,11,0,14,3,0.0,0.21428571428571427,1.0,0.7857142857142857,1.0,0.88,0.8928571428571428,0.8864052604279183,0.39285714285714285,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7150858470818456,1.0,0.14321545540431962,0.21031722072463144,1.0
0.827,11,0,14,3,0.0,0.21428571428571427,1.0,0.7857142857142857,1.0,0.88,0.8928571428571428,0.8864052604279183,0.39285714285714285,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7150858470818456,1.0,0.14321545540431962,0.21031722072463144,1.0
0.828,11,0,14,3,0.0,0.21428571428571427,1.0,0.7857142857142857,1.0,0.88,0.8928571428571428,0.8864052604279183,0.39285714285714285,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7150858470818456,1.0,0.14321545540431962,0.21031722072463144,1.0
0.829,11,0,14,3,0.0,0.21428571428571427,1.0,0.7857142857142857,1.0,0.88,0.8928571428571428,0.8864052604279183,0.39285714285714285,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7150858470818456,1.0,0.14321545540431962,0.21031722072463144,1.0
0.83,11,0,14,3,0.0,0.21428571428571427,1.0,0.7857142857142857,1.0,0.88,0.8928571428571428,0.8864052604279183,0.39285714285714285,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7150858470818456,1.0,0.14321545540431962,0.21031722072463144,1.0
0.831,11,0,14,3,0.0,0.21428571428571427,1.0,0.7857142857142857,1.0,0.88,0.8928571428571428,0.8864052604279183,0.39285714285714285,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7150858470818456,1.0,0.14321545540431962,0.21031722072463144,1.0
0.831717,11,0,14,3,0.0,0.21428571428571427,1.0,0.7857142857142857,1.0,0.88,0.8928571428571428,0.8864052604279183,0.39285714285714285,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7150858470818456,1.0,0.14321545540431962,0.21031722072463144,1.0
0.832,11,0,14,3,0.0,0.21428571428571427,1.0,0.7857142857142857,1.0,0.88,0.8928571428571428,0.8864052604279183,0.39285714285714285,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7150858470818456,1.0,0.14321545540431962,0.21031722072463144,1.0
0.833,11,0,14,3,0.0,0.21428571428571427,1.0,0.7857142857142857,1.0,0.88,0.8928571428571428,0.8864052604279183,0.39285714285714285,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7150858470818456,1.0,0.14321545540431962,0.21031722072463144,1.0
0.834,11,0,14,3,0.0,0.21428571428571427,1.0,0.7857142857142857,1.0,0.88,0.8928571428571428,0.8864052604279183,0.39285714285714285,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7150858470818456,1.0,0.14321545540431962,0.21031722072463144,1.0
0.835,11,0,14,3,0.0,0.21428571428571427,1.0,0.7857142857142857,1.0,0.88,0.8928571428571428,0.8864052604279183,0.39285714285714285,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7150858470818456,1.0,0.14321545540431962,0.21031722072463144,1.0
0.836,11,0,14,3,0.0,0.21428571428571427,1.0,0.7857142857142857,1.0,0.88,0.8928571428571428,0.8864052604279183,0.39285714285714285,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7150858470818456,1.0,0.14321545540431962,0.21031722072463144,1.0
0.837,11,0,14,3,0.0,0.21428571428571427,1.0,0.7857142857142857,1.0,0.88,0.8928571428571428,0.8864052604279183,0.39285714285714285,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7150858470818456,1.0,0.14321545540431962,0.21031722072463144,1.0
0.838,11,0,14,3,0.0,0.21428571428571427,1.0,0.7857142857142857,1.0,0.88,0.8928571428571428,0.8864052604279183,0.39285714285714285,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7150858470818456,1.0,0.14321545540431962,0.21031722072463144,1.0
0.839,11,0,14,3,0.0,0.21428571428571427,1.0,0.7857142857142857,1.0,0.88,0.8928571428571428,0.8864052604279183,0.39285714285714285,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7150858470818456,1.0,0.14321545540431962,0.21031722072463144,1.0
0.84,11,0,14,3,0.0,0.21428571428571427,1.0,0.7857142857142857,1.0,0.88,0.8928571428571428,0.8864052604279183,0.39285714285714285,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7150858470818456,1.0,0.14321545540431962,0.21031722072463144,1.0
0.841,11,0,14,3,0.0,0.21428571428571427,1.0,0.7857142857142857,1.0,0.88,0.8928571428571428,0.8864052604279183,0.39285714285714285,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7150858470818456,1.0,0.14321545540431962,0.21031722072463144,1.0
0.842,11,0,14,3,0.0,0.21428571428571427,1.0,0.7857142857142857,1.0,0.88,0.8928571428571428,0.8864052604279183,0.39285714285714285,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7150858470818456,1.0,0.14321545540431962,0.21031722072463144,1.0
0.843,11,0,14,3,0.0,0.21428571428571427,1.0,0.7857142857142857,1.0,0.88,0.8928571428571428,0.8864052604279183,0.39285714285714285,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7150858470818456,1.0,0.14321545540431962,0.21031722072463144,1.0
0.844,11,0,14,3,0.0,0.21428571428571427,1.0,0.7857142857142857,1.0,0.88,0.8928571428571428,0.8864052604279183,0.39285714285714285,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7150858470818456,1.0,0.14321545540431962,0.21031722072463144,1.0
0.845,11,0,14,3,0.0,0.21428571428571427,1.0,0.7857142857142857,1.0,0.88,0.8928571428571428,0.8864052604279183,0.39285714285714285,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7150858470818456,1.0,0.14321545540431962,0.21031722072463144,1.0
0.846,11,0,14,3,0.0,0.21428571428571427,1.0,0.7857142857142857,1.0,0.88,0.8928571428571428,0.8864052604279183,0.39285714285714285,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7150858470818456,1.0,0.14321545540431962,0.21031722072463144,1.0
0.847,11,0,14,3,0.0,0.21428571428571427,1.0,0.7857142857142857,1.0,0.88,0.8928571428571428,0.8864052604279183,0.39285714285714285,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7150858470818456,1.0,0.14321545540431962,0.21031722072463144,1.0
0.848,11,0,14,3,0.0,0.21428571428571427,1.0,0.7857142857142857,1.0,0.88,0.8928571428571428,0.8864052604279183,0.39285714285714285,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7150858470818456,1.0,0.14321545540431962,0.21031722072463144,1.0
0.848889,11,0,14,3,0.0,0.21428571428571427,1.0,0.7857142857142857,1.0,0.88,0.8928571428571428,0.8864052604279183,0.39285714285714285,,0,,0.0,0.23163576165011648,0.19263617565013527,0.7150858470818456,1.0,0.14321545540431962,0.21031722072463144,1.0
0.849,10,0,14,4,0.0,0.2857142857142857,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,0.8451542547285166,0.35714285714285715,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6915028921812392,1.0,0.2186788614485736,0.2539466260632121,1.0
0.85,10,0,14,4,0.0,0.2857142857142857,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,0.8451542547285166,0.35714285714285715,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6915028921812392,1.0,0.2186788614485736,0.2539466260632121,1.0
0.851,10,0,14,4,0.0,0.2857142857142857,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,0.8451542547285166,0.35714285714285715,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6915028921812392,1.0,0.2186788614485736,0.2539466260632121,1.0
0.852,10,0,14,4,0.0,0.2857142857142857,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,0.8451542547285166,0.35714285714285715,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6915028921812392,1.0,0.2186788614485736,0.2539466260632121,1.0
0.853,10,0,14,4,0.0,0.2857142857142857,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,0.8451542547285166,0.35714285714285715,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6915028921812392,1.0,0.2186788614485736,0.2539466260632121,1.0
0.854,10,0,14,4,0.0,0.2857142857142857,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,0.8451542547285166,0.35714285714285715,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6915028921812392,1.0,0.2186788614485736,0.2539466260632121,1.0
0.855,10,0,14,4,0.0,0.2857142857142857,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,0.8451542547285166,0.35714285714285715,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6915028921812392,1.0,0.2186788614485736,0.2539466260632121,1.0
0.856,10,0,14,4,0.0,0.2857142857142857,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,0.8451542547285166,0.35714285714285715,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6915028921812392,1.0,0.2186788614485736,0.2539466260632121,1.0
0.857,10,0,14,4,0.0,0.2857142857142857,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,0.8451542547285166,0.35714285714285715,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6915028921812392,1.0,0.2186788614485736,0.2539466260632121,1.0
0.858,10,0,14,4,0.0,0.2857142857142857,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,0.8451542547285166,0.35714285714285715,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6915028921812392,1.0,0.2186788614485736,0.2539466260632121,1.0
0.859,10,0,14,4,0.0,0.2857142857142857,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,0.8451542547285166,0.35714285714285715,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6915028921812392,1.0,0.2186788614485736,0.2539466260632121,1.0
0.86,10,0,14,4,0.0,0.2857142857142857,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,0.8451542547285166,0.35714285714285715,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6915028921812392,1.0,0.2186788614485736,0.2539466260632121,1.0
0.861,10,0,14,4,0.0,0.2857142857142857,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,0.8451542547285166,0.35714285714285715,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6915028921812392,1.0,0.2186788614485736,0.2539466260632121,1.0
0.862,10,0,14,4,0.0,0.2857142857142857,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,0.8451542547285166,0.35714285714285715,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6915028921812392,1.0,0.2186788614485736,0.2539466260632121,1.0
0.863,10,0,14,4,0.0,0.2857142857142857,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,0.8451542547285166,0.35714285714285715,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6915028921812392,1.0,0.2186788614485736,0.2539466260632121,1.0
0.864,10,0,14,4,0.0,0.2857142857142857,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,0.8451542547285166,0.35714285714285715,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6915028921812392,1.0,0.2186788614485736,0.2539466260632121,1.0
0.865,10,0,14,4,0.0,0.2857142857142857,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,0.8451542547285166,0.35714285714285715,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6915028921812392,1.0,0.2186788614485736,0.2539466260632121,1.0
0.866,10,0,14,4,0.0,0.2857142857142857,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,0.8451542547285166,0.35714285714285715,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6915028921812392,1.0,0.2186788614485736,0.2539466260632121,1.0
0.867,10,0,14,4,0.0,0.2857142857142857,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,0.8451542547285166,0.35714285714285715,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6915028921812392,1.0,0.2186788614485736,0.2539466260632121,1.0
