threshold,n,leakage_groups,tp,fp,tn,fn,technical_far,false_rejection_rate,precision,recall,specificity,f1,balanced_accuracy,g_mean,youden_j,coverage,accepted_high_risk_proxy_failures,group_weighted,fixed_group_cv_f1_std,is_selected
0.549,237,46,115.0,15.0,104.0,3.0,0.12605042016806722,0.025423728813559324,0.8846153846153846,0.9745762711864406,0.8739495798319328,0.9274193548387096,0.9242629255091868,0.9228924762492983,0.8485258510183735,0.5485232067510548,12,False,0.03700753407329153,False
0.55,237,46,115.0,15.0,104.0,3.0,0.12605042016806722,0.025423728813559324,0.8846153846153846,0.9745762711864406,0.8739495798319328,0.9274193548387096,0.9242629255091868,0.9228924762492983,0.8485258510183735,0.5485232067510548,12,False,0.03700753407329153,False
0.551,237,46,115.0,15.0,104.0,3.0,0.12605042016806722,0.025423728813559324,0.8846153846153846,0.9745762711864406,0.8739495798319328,0.9274193548387096,0.9242629255091868,0.9228924762492983,0.8485258510183735,0.5485232067510548,12,False,0.03700753407329153,False
0.552,237,46,115.0,15.0,104.0,3.0,0.12605042016806722,0.025423728813559324,0.8846153846153846,0.9745762711864406,0.8739495798319328,0.9274193548387096,0.9242629255091868,0.9228924762492983,0.8485258510183735,0.5485232067510548,12,False,0.03700753407329153,False
0.553,237,46,115.0,15.0,104.0,3.0,0.12605042016806722,0.025423728813559324,0.8846153846153846,0.9745762711864406,0.8739495798319328,0.9274193548387096,0.9242629255091868,0.9228924762492983,0.8485258510183735,0.5485232067510548,12,False,0.03700753407329153,False
0.554,237,46,115.0,15.0,104.0,3.0,0.12605042016806722,0.025423728813559324,0.8846153846153846,0.9745762711864406,0.8739495798319328,0.9274193548387096,0.9242629255091868,0.9228924762492983,0.8485258510183735,0.5485232067510548,12,False,0.03700753407329153,False
0.555,237,46,115.0,15.0,104.0,3.0,0.12605042016806722,0.025423728813559324,0.8846153846153846,0.9745762711864406,0.8739495798319328,0.9274193548387096,0.9242629255091868,0.9228924762492983,0.8485258510183735,0.5485232067510548,12,False,0.03700753407329153,False
0.556,237,46,115.0,15.0,104.0,3.0,0.12605042016806722,0.025423728813559324,0.8846153846153846,0.9745762711864406,0.8739495798319328,0.9274193548387096,0.9242629255091868,0.9228924762492983,0.8485258510183735,0.5485232067510548,12,False,0.03700753407329153,False
0.557,237,46,115.0,15.0,104.0,3.0,0.12605042016806722,0.025423728813559324,0.8846153846153846,0.9745762711864406,0.8739495798319328,0.9274193548387096,0.9242629255091868,0.9228924762492983,0.8485258510183735,0.5485232067510548,12,False,0.03700753407329153,False
0.558,237,46,115.0,15.0,104.0,3.0,0.12605042016806722,0.025423728813559324,0.8846153846153846,0.9745762711864406,0.8739495798319328,0.9274193548387096,0.9242629255091868,0.9228924762492983,0.8485258510183735,0.5485232067510548,12,False,0.03700753407329153,False
0.559,237,46,115.0,15.0,104.0,3.0,0.12605042016806722,0.025423728813559324,0.8846153846153846,0.9745762711864406,0.8739495798319328,0.9274193548387096,0.9242629255091868,0.9228924762492983,0.8485258510183735,0.5485232067510548,12,False,0.03700753407329153,False
0.56,237,46,115.0,15.0,104.0,3.0,0.12605042016806722,0.025423728813559324,0.8846153846153846,0.9745762711864406,0.8739495798319328,0.9274193548387096,0.9242629255091868,0.9228924762492983,0.8485258510183735,0.5485232067510548,12,False,0.03700753407329153,False
0.560744,237,46,115.0,15.0,104.0,3.0,0.12605042016806722,0.025423728813559324,0.8846153846153846,0.9745762711864406,0.8739495798319328,0.9274193548387096,0.9242629255091868,0.9228924762492983,0.8485258510183735,0.5485232067510548,12,False,0.03700753407329153,False
0.561,237,46,115.0,15.0,104.0,3.0,0.12605042016806722,0.025423728813559324,0.8846153846153846,0.9745762711864406,0.8739495798319328,0.9274193548387096,0.9242629255091868,0.9228924762492983,0.8485258510183735,0.5485232067510548,12,False,0.03700753407329153,False
0.562,237,46,115.0,15.0,104.0,3.0,0.12605042016806722,0.025423728813559324,0.8846153846153846,0.9745762711864406,0.8739495798319328,0.9274193548387096,0.9242629255091868,0.9228924762492983,0.8485258510183735,0.5485232067510548,12,False,0.03700753407329153,False
0.563,237,46,115.0,15.0,104.0,3.0,0.12605042016806722,0.025423728813559324,0.8846153846153846,0.9745762711864406,0.8739495798319328,0.9274193548387096,0.9242629255091868,0.9228924762492983,0.8485258510183735,0.5485232067510548,12,False,0.03700753407329153,False
0.564,237,46,115.0,15.0,104.0,3.0,0.12605042016806722,0.025423728813559324,0.8846153846153846,0.9745762711864406,0.8739495798319328,0.9274193548387096,0.9242629255091868,0.9228924762492983,0.8485258510183735,0.5485232067510548,12,False,0.03700753407329153,False
0.565,237,46,115.0,15.0,104.0,3.0,0.12605042016806722,0.025423728813559324,0.8846153846153846,0.9745762711864406,0.8739495798319328,0.9274193548387096,0.9242629255091868,0.9228924762492983,0.8485258510183735,0.5485232067510548,12,False,0.03700753407329153,False
0.566,237,46,115.0,15.0,104.0,3.0,0.12605042016806722,0.025423728813559324,0.8846153846153846,0.9745762711864406,0.8739495798319328,0.9274193548387096,0.9242629255091868,0.9228924762492983,0.8485258510183735,0.5485232067510548,12,False,0.03700753407329153,False
0.567,237,46,115.0,15.0,104.0,3.0,0.12605042016806722,0.025423728813559324,0.8846153846153846,0.9745762711864406,0.8739495798319328,0.9274193548387096,0.9242629255091868,0.9228924762492983,0.8485258510183735,0.5485232067510548,12,False,0.03700753407329153,False
0.568,237,46,115.0,15.0,104.0,3.0,0.12605042016806722,0.025423728813559324,0.8846153846153846,0.9745762711864406,0.8739495798319328,0.9274193548387096,0.9242629255091868,0.9228924762492983,0.8485258510183735,0.5485232067510548,12,False,0.03700753407329153,False
0.569,237,46,115.0,15.0,104.0,3.0,0.12605042016806722,0.025423728813559324,0.8846153846153846,0.9745762711864406,0.8739495798319328,0.9274193548387096,0.9242629255091868,0.9228924762492983,0.8485258510183735,0.5485232067510548,12,False,0.03700753407329153,False
0.57,237,46,115.0,15.0,104.0,3.0,0.12605042016806722,0.025423728813559324,0.8846153846153846,0.9745762711864406,0.8739495798319328,0.9274193548387096,0.9242629255091868,0.9228924762492983,0.8485258510183735,0.5485232067510548,12,False,0.03700753407329153,False
0.571,237,46,115.0,15.0,104.0,3.0,0.12605042016806722,0.025423728813559324,0.8846153846153846,0.9745762711864406,0.8739495798319328,0.9274193548387096,0.9242629255091868,0.9228924762492983,0.8485258510183735,0.5485232067510548,12,False,0.03700753407329153,False
0.572,237,46,115.0,15.0,104.0,3.0,0.12605042016806722,0.025423728813559324,0.8846153846153846,0.9745762711864406,0.8739495798319328,0.9274193548387096,0.9242629255091868,0.9228924762492983,0.8485258510183735,0.5485232067510548,12,False,0.03700753407329153,False
0.573,237,46,115.0,15.0,104.0,3.0,0.12605042016806722,0.025423728813559324,0.8846153846153846,0.9745762711864406,0.8739495798319328,0.9274193548387096,0.9242629255091868,0.9228924762492983,0.8485258510183735,0.5485232067510548,12,False,0.03700753407329153,False
0.574,237,46,115.0,15.0,104.0,3.0,0.12605042016806722,0.025423728813559324,0.8846153846153846,0.9745762711864406,0.8739495798319328,0.9274193548387096,0.9242629255091868,0.9228924762492983,0.8485258510183735,0.5485232067510548,12,False,0.03700753407329153,False
0.575,237,46,115.0,15.0,104.0,3.0,0.12605042016806722,0.025423728813559324,0.8846153846153846,0.9745762711864406,0.8739495798319328,0.9274193548387096,0.9242629255091868,0.9228924762492983,0.8485258510183735,0.5485232067510548,12,False,0.03700753407329153,False
0.5755,237,46,115.0,12.0,107.0,3.0,0.10084033613445378,0.025423728813559324,0.905511811023622,0.9745762711864406,0.8991596638655462,0.9387755102040816,0.9368679675259934,0.9361087930424206,0.8737359350519869,0.5358649789029536,12,False,0.03548009454449375,False
0.576,237,46,115.0,12.0,107.0,3.0,0.10084033613445378,0.025423728813559324,0.905511811023622,0.9745762711864406,0.8991596638655462,0.9387755102040816,0.9368679675259934,0.9361087930424206,0.8737359350519869,0.5358649789029536,12,False,0.03548009454449375,False
0.577,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.578,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.579,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.58,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.581,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.582,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.583,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.583333,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.584,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.585,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.586,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.587,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.588,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.589,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.59,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.591,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.592,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.593,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.594,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.595,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.596,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.597,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.598,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.599,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.6,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.601,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.601846,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.602,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.603,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.604,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.605,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.606,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.607,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.608,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.609,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.61,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.611,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.612,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.613,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.614,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.615,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.616,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.617,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.618,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.619,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.62,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.621,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.622,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.623,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.624,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.625,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.626,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.627,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.627692,237,46,114.0,12.0,107.0,4.0,0.10084033613445378,0.03389830508474576,0.9047619047619048,0.9661016949152542,0.8991596638655462,0.9344262295081968,0.9326306793904002,0.9320298682230814,0.8652613587808005,0.5316455696202531,12,False,0.03687725026001117,False
0.628,237,46,113.0,12.0,107.0,5.0,0.10084033613445378,0.0423728813559322,0.904,0.9576271186440678,0.8991596638655462,0.9300411522633746,0.928393391254807,0.9279330138046235,0.856786782509614,0.5274261603375527,12,False,0.0391021653520484,False
0.629,237,46,113.0,12.0,107.0,5.0,0.10084033613445378,0.0423728813559322,0.904,0.9576271186440678,0.8991596638655462,0.9300411522633746,0.928393391254807,0.9279330138046235,0.856786782509614,0.5274261603375527,12,False,0.0391021653520484,False
0.63,237,46,113.0,12.0,107.0,5.0,0.10084033613445378,0.0423728813559322,0.904,0.9576271186440678,0.8991596638655462,0.9300411522633746,0.928393391254807,0.9279330138046235,0.856786782509614,0.5274261603375527,12,False,0.0391021653520484,False
0.631,237,46,113.0,12.0,107.0,5.0,0.10084033613445378,0.0423728813559322,0.904,0.9576271186440678,0.8991596638655462,0.9300411522633746,0.928393391254807,0.9279330138046235,0.856786782509614,0.5274261603375527,12,False,0.0391021653520484,False
0.632,237,46,113.0,12.0,107.0,5.0,0.10084033613445378,0.0423728813559322,0.904,0.9576271186440678,0.8991596638655462,0.9300411522633746,0.928393391254807,0.9279330138046235,0.856786782509614,0.5274261603375527,12,False,0.0391021653520484,False
0.633,237,46,113.0,12.0,107.0,5.0,0.10084033613445378,0.0423728813559322,0.904,0.9576271186440678,0.8991596638655462,0.9300411522633746,0.928393391254807,0.9279330138046235,0.856786782509614,0.5274261603375527,12,False,0.0391021653520484,False
0.634,237,46,113.0,12.0,107.0,5.0,0.10084033613445378,0.0423728813559322,0.904,0.9576271186440678,0.8991596638655462,0.9300411522633746,0.928393391254807,0.9279330138046235,0.856786782509614,0.5274261603375527,12,False,0.0391021653520484,False
0.635,237,46,113.0,12.0,107.0,5.0,0.10084033613445378,0.0423728813559322,0.904,0.9576271186440678,0.8991596638655462,0.9300411522633746,0.928393391254807,0.9279330138046235,0.856786782509614,0.5274261603375527,12,False,0.0391021653520484,False
0.636,237,46,113.0,12.0,107.0,5.0,0.10084033613445378,0.0423728813559322,0.904,0.9576271186440678,0.8991596638655462,0.9300411522633746,0.928393391254807,0.9279330138046235,0.856786782509614,0.5274261603375527,12,False,0.0391021653520484,False
0.637,237,46,113.0,12.0,107.0,5.0,0.10084033613445378,0.0423728813559322,0.904,0.9576271186440678,0.8991596638655462,0.9300411522633746,0.928393391254807,0.9279330138046235,0.856786782509614,0.5274261603375527,12,False,0.0391021653520484,False
0.638,237,46,113.0,12.0,107.0,5.0,0.10084033613445378,0.0423728813559322,0.904,0.9576271186440678,0.8991596638655462,0.9300411522633746,0.928393391254807,0.9279330138046235,0.856786782509614,0.5274261603375527,12,False,0.0391021653520484,False
0.639,237,46,113.0,12.0,107.0,5.0,0.10084033613445378,0.0423728813559322,0.904,0.9576271186440678,0.8991596638655462,0.9300411522633746,0.928393391254807,0.9279330138046235,0.856786782509614,0.5274261603375527,12,False,0.0391021653520484,False
0.64,237,46,113.0,12.0,107.0,5.0,0.10084033613445378,0.0423728813559322,0.904,0.9576271186440678,0.8991596638655462,0.9300411522633746,0.928393391254807,0.9279330138046235,0.856786782509614,0.5274261603375527,12,False,0.0391021653520484,False
0.641,237,46,113.0,12.0,107.0,5.0,0.10084033613445378,0.0423728813559322,0.904,0.9576271186440678,0.8991596638655462,0.9300411522633746,0.928393391254807,0.9279330138046235,0.856786782509614,0.5274261603375527,12,False,0.0391021653520484,False
0.642,237,46,113.0,12.0,107.0,5.0,0.10084033613445378,0.0423728813559322,0.904,0.9576271186440678,0.8991596638655462,0.9300411522633746,0.928393391254807,0.9279330138046235,0.856786782509614,0.5274261603375527,12,False,0.0391021653520484,False
0.6427805,237,46,113.0,12.0,107.0,5.0,0.10084033613445378,0.0423728813559322,0.904,0.9576271186440678,0.8991596638655462,0.9300411522633746,0.928393391254807,0.9279330138046235,0.856786782509614,0.5274261603375527,12,False,0.0391021653520484,False
0.643,237,46,113.0,12.0,107.0,5.0,0.10084033613445378,0.0423728813559322,0.904,0.9576271186440678,0.8991596638655462,0.9300411522633746,0.928393391254807,0.9279330138046235,0.856786782509614,0.5274261603375527,12,False,0.0391021653520484,False
0.644,237,46,113.0,12.0,107.0,5.0,0.10084033613445378,0.0423728813559322,0.904,0.9576271186440678,0.8991596638655462,0.9300411522633746,0.928393391254807,0.9279330138046235,0.856786782509614,0.5274261603375527,12,False,0.0391021653520484,False
0.645,237,46,113.0,12.0,107.0,5.0,0.10084033613445378,0.0423728813559322,0.904,0.9576271186440678,0.8991596638655462,0.9300411522633746,0.928393391254807,0.9279330138046235,0.856786782509614,0.5274261603375527,12,False,0.0391021653520484,False
0.646,237,46,113.0,12.0,107.0,5.0,0.10084033613445378,0.0423728813559322,0.904,0.9576271186440678,0.8991596638655462,0.9300411522633746,0.928393391254807,0.9279330138046235,0.856786782509614,0.5274261603375527,12,False,0.0391021653520484,False
0.647,237,46,113.0,12.0,107.0,5.0,0.10084033613445378,0.0423728813559322,0.904,0.9576271186440678,0.8991596638655462,0.9300411522633746,0.928393391254807,0.9279330138046235,0.856786782509614,0.5274261603375527,12,False,0.0391021653520484,False
0.648,237,46,113.0,12.0,107.0,5.0,0.10084033613445378,0.0423728813559322,0.904,0.9576271186440678,0.8991596638655462,0.9300411522633746,0.928393391254807,0.9279330138046235,0.856786782509614,0.5274261603375527,12,False,0.0391021653520484,False
0.649,237,46,113.0,12.0,107.0,5.0,0.10084033613445378,0.0423728813559322,0.904,0.9576271186440678,0.8991596638655462,0.9300411522633746,0.928393391254807,0.9279330138046235,0.856786782509614,0.5274261603375527,12,False,0.0391021653520484,False
0.65,237,46,113.0,12.0,107.0,5.0,0.10084033613445378,0.0423728813559322,0.904,0.9576271186440678,0.8991596638655462,0.9300411522633746,0.928393391254807,0.9279330138046235,0.856786782509614,0.5274261603375527,12,False,0.0391021653520484,False
